operation,timestamp_us,latency_us
COMMIT,1715138258645844,1004217
COMMIT,1715138259653142,1004305
COMMIT,1715138260657862,1004540
COMMIT,1715138261662869,1004883
COMMIT,1715138262669540,1006741
COMMIT,1715138263685570,1005119
COMMIT,1715138264691276,1002860
COMMIT,1715138265695017,1003737
COMMIT,1715138266699056,1004316
COMMIT,1715138267703862,1004120
COMMIT,1715138268708251,1013275
COMMIT,1715138269723747,1008418
COMMIT,1715138270732531,1004204
COMMIT,1715138271739097,1003925
COMMIT,1715138272743392,1004078
COMMIT,1715138273747773,1009024
COMMIT,1715138274757147,1002889
COMMIT,1715138275760324,1003924
START,1715137784143758,7
START,1715137784148734,4
START,1715137785154517,38
START,1715137785155689,27
START,1715137786161016,46
START,1715137786162359,29
START,1715137787166327,55
START,1715137787167321,6
START,1715137787168412,29
START,1715137788174433,34
START,1715137789179145,50
START,1715137790183355,73
START,1715137790184859,18
START,1715137790185941,19
START,1715137790186922,14
START,1715137790187963,22
START,1715137791193531,37
START,1715137791194742,13
START,1715137792200030,61
START,1715137792201615,6
START,1715137793205832,54
START,1715137794210246,60
START,1715137795215537,66
START,1715137795216502,6
START,1715137796221137,60
START,1715137797225509,51
START,1715137798233340,26
START,1715137798236586,17
START,1715137798237356,7
START,1715137798238056,8
START,1715137798238753,11
START,1715137798239559,15
START,1715137799242426,15
START,1715137800246813,56
START,1715137801250899,40
START,1715137801251747,5
START,1715137802256160,52
START,1715137802257674,22
START,1715137803262304,58
START,1715137803264397,24
START,1715137804268284,39
START,1715137804269084,8
START,1715137804270130,21
START,1715137804271120,12
START,1715137805273849,13
START,1715137806278417,65
START,1715137807282879,46
START,1715137808287578,58
START,1715137809291502,60
START,1715137810295839,58
START,1715137810297391,26
START,1715137810298263,13
START,1715137810299151,16
START,1715137811303229,47
START,1715137811304105,5
START,1715137811305046,16
START,1715137811306139,16
START,1715137811307116,12
START,1715137811308108,19
START,1715137811309175,14
START,1715137811310211,17
START,1715137812315180,38
START,1715137813320329,42
START,1715137813321119,5
START,1715137813321869,6
START,1715137814326511,143
START,1715137814327536,13
START,1715137815332280,57
START,1715137815333137,9
START,1715137816338381,53
START,1715137817342863,54
START,1715137817344151,13
START,1715137818348545,44
START,1715137819352946,62
START,1715137819354368,15
START,1715137820358231,29
START,1715137821362019,26
START,1715137822364515,22
START,1715137822365089,18
START,1715137822365695,10
START,1715137823368725,25
START,1715137824371078,13
START,1715137824371677,5
START,1715137824372303,6
START,1715137825375433,22
START,1715137826378318,27
START,1715137826379114,6
START,1715137826379740,14
START,1715137826380398,21
START,1715137826381110,14
START,1715137827384244,23
START,1715137827384912,9
START,1715137827385590,17
START,1715137827386340,5
START,1715137828389513,22
START,1715137828390212,8
START,1715137829393258,27
START,1715137830395965,20
START,1715137831398472,21
START,1715137832401544,27
START,1715137832402297,13
START,1715137832403009,15
START,1715137833406075,27
START,1715137833407040,8
START,1715137834410079,23
START,1715137835412648,26
START,1715137836415480,14
START,1715137837418491,26
START,1715137838422337,29
START,1715137838423206,12
START,1715137839425658,14
START,1715137839426206,7
START,1715137839426699,8
START,1715137840429686,21
START,1715137840430473,17
START,1715137841433537,24
START,1715137841434359,14
START,1715137842437542,15
START,1715137843440802,30
START,1715137843441598,18
START,1715137843442456,13
START,1715137843443231,13
START,1715137843443967,10
START,1715137844446342,27
START,1715137844447179,8
START,1715137845449882,17
START,1715137846452736,26
START,1715137847455388,16
START,1715137848457970,17
START,1715137848458559,11
START,1715137848459093,6
START,1715137848459574,6
START,1715137849462312,20
START,1715137849463172,18
START,1715137849463931,16
START,1715137850466972,28
START,1715137850467651,9
START,1715137850468274,11
START,1715137850468927,6
START,1715137850469518,10
START,1715137850470175,9
START,1715137851473236,21
START,1715137851473983,18
START,1715137851474736,15
START,1715137852478115,31
START,1715137853481271,20
START,1715137853482271,6
START,1715137853482821,6
START,1715137854485279,13
START,1715137854485753,6
START,1715137854486279,7
START,1715137855488435,15
START,1715137855488966,5
START,1715137856491412,10
START,1715137857494186,19
START,1715137858497576,36
START,1715137859502433,66
START,1715137860506075,22
START,1715137860506993,12
START,1715137861510940,68
START,1715137861511882,7
START,1715137861512927,27
START,1715137862516325,27
START,1715137862517157,10
START,1715137862517776,9
START,1715137862518481,8
START,1715137863524113,46
START,1715137863525271,16
START,1715137863526155,15
START,1715137864530704,58
START,1715137864532068,18
START,1715137864533001,14
START,1715137864533902,13
START,1715137865540437,32
START,1715137865541359,23
START,1715137865542271,13
START,1715137865543129,14
START,1715137866546282,25
START,1715137866547195,25
START,1715137867550887,27
START,1715137867551885,15
START,1715137867552724,23
START,1715137868556292,29
START,1715137868556977,11
START,1715137869559661,34
START,1715137869560524,12
START,1715137869561251,12
START,1715137870563890,20
START,1715137870564408,6
START,1715137871567431,30
START,1715137871568417,10
START,1715137872571967,36
START,1715137872572792,14
START,1715137873575448,17
START,1715137874578926,27
START,1715137874579650,12
START,1715137875582868,32
START,1715137876586204,22
START,1715137877589537,31
START,1715137877590545,10
START,1715137878593290,12
START,1715137878594059,8
START,1715137878594818,8
START,1715137879597948,26
START,1715137879598661,17
START,1715137879599380,10
START,1715137880602515,26
START,1715137881605649,55
START,1715137882608592,33
START,1715137883612049,34
START,1715137883613065,14
START,1715137883614012,10
START,1715137884616506,12
START,1715137884617044,9
START,1715137885619608,15
START,1715137886623244,34
START,1715137886624156,18
START,1715137886625058,10
START,1715137887629050,57
START,1715137887629967,6
START,1715137887631470,26
START,1715137888636415,52
START,1715137889640081,11
START,1715137890643287,20
START,1715137890644146,23
START,1715137891651752,37
START,1715137892658171,31
START,1715137893663540,34
START,1715137893664559,15
START,1715137894666869,14
START,1715137895671911,195
START,1715137895673332,12
START,1715137895674242,19
START,1715137896676937,28
START,1715137896677908,25
START,1715137896678848,19
START,1715137896679787,22
START,1715137897687984,60
START,1715137897689215,8
START,1715137897689811,4
START,1715137897690476,4
START,1715137898694340,63
START,1715137898695716,9
START,1715137898696930,14
START,1715137898697707,8
START,1715137898698574,9
START,1715137899701239,18
START,1715137900705025,57
START,1715137900705908,6
START,1715137901709489,60
START,1715137902712054,24
START,1715137902712820,10
START,1715137902713539,19
START,1715137902714234,7
START,1715137902714902,7
START,1715137902715618,8
START,1715137903719490,53
START,1715137904722370,15
START,1715137904722935,13
START,1715137904723502,14
START,1715137905726927,28
START,1715137905727644,6
START,1715137905728319,5
START,1715137905729147,18
START,1715137905729797,6
START,1715137905730451,14
START,1715137905730979,8
START,1715137906735217,64
START,1715137906736229,11
START,1715137907740217,69
START,1715137907741259,9
START,1715137908745428,48
START,1715137908746302,6
START,1715137909749125,15
START,1715137910755463,29
START,1715137911763651,41
START,1715137912768411,73
START,1715137913772968,54
START,1715137914775695,13
START,1715137915779821,60
START,1715137916784558,51
START,1715137917789146,52
START,1715137918794012,56
START,1715137918795368,24
START,1715137918796461,28
START,1715137918797441,10
START,1715137918798301,17
START,1715137918799241,17
START,1715137918800109,12
START,1715137918800939,17
START,1715137919804263,25
START,1715137920809001,62
START,1715137921813229,55
START,1715137922818272,64
START,1715137922819620,22
START,1715137923823825,58
START,1715137923824795,9
START,1715137924828879,31
START,1715137924829784,13
START,1715137925834020,62
START,1715137925835375,11
START,1715137926838114,13
START,1715137926838723,5
START,1715137926839172,6
START,1715137927841432,13
START,1715137928845411,51
START,1715137929849645,46
START,1715137930853724,41
START,1715137931858702,50
START,1715137932865751,47
START,1715137932866920,7
START,1715137932868073,24
START,1715137932869092,21
START,1715137933873700,61
START,1715137934877970,54
START,1715137934878881,6
START,1715137934879998,21
START,1715137935884438,60
START,1715137935885470,6
START,1715137936890398,48
START,1715137937896149,56
START,1715137937897017,5
START,1715137938902142,61
START,1715137939906715,62
START,1715137940912151,45
START,1715137941917146,64
START,1715137942921989,58
START,1715137943924711,19
START,1715137943925284,5
START,1715137943925860,5
START,1715137944928300,8
START,1715137944928744,6
START,1715137944929197,5
START,1715137945933901,52
START,1715137946937843,31
START,1715137947943039,65
START,1715137948947535,51
START,1715137949951998,69
START,1715137949953853,9
START,1715137950958304,54
START,1715137950959505,24
START,1715137950960553,21
START,1715137951964844,52
START,1715137951965701,7
START,1715137951966799,25
START,1715137952974520,33
START,1715137952975476,15
START,1715137953980530,57
START,1715137953981816,23
START,1715137953982738,12
START,1715137954987108,51
START,1715137954988209,25
START,1715137954989414,33
START,1715137954990472,17
START,1715137954991397,14
START,1715137954992399,19
START,1715137955996541,47
START,1715137955997416,7
START,1715137955998567,25
START,1715137955999596,17
START,1715137956000467,13
START,1715137956001459,17
START,1715137956002352,22
START,1715137957007078,51
START,1715137958011843,61
START,1715137958012778,5
START,1715137959016623,61
START,1715137960020957,51
START,1715137961025138,36
START,1715137962029419,60
START,1715137962031089,20
START,1715137962032150,24
START,1715137963036567,50
START,1715137964041223,48
START,1715137965046244,52
START,1715137965047167,7
START,1715137966051557,54
START,1715137966052643,6
START,1715137967057123,133
START,1715137967058671,11
START,1715137967059574,5
START,1715137967060335,7
START,1715137968064942,52
START,1715137969069606,54
START,1715137969070794,7
START,1715137970075162,47
START,1715137971081499,64
START,1715137971082470,9
START,1715137972085869,41
START,1715137973089561,50
START,1715137974094462,42
START,1715137974095629,32
START,1715137974096606,15
START,1715137975100925,37
START,1715137976105835,52
START,1715137976107125,22
START,1715137977111146,69
START,1715137977112293,7
START,1715137977113437,22
START,1715137978118242,60
START,1715137979122735,49
START,1715137979123683,6
START,1715137979124924,14
START,1715137979125805,15
START,1715137980130323,73
START,1715137981136434,27
START,1715137982141166,58
START,1715137982142626,7
START,1715137982143381,5
START,1715137983147453,39
START,1715137983148371,6
START,1715137984150822,38
START,1715137984152049,9
START,1715137984152837,5
START,1715137984153456,4
START,1715137985157786,57
START,1715137986162227,54
START,1715137987167306,61
START,1715137987168319,14
START,1715137988174174,56
START,1715137989178655,37
START,1715137989180521,18
START,1715137989182215,14
START,1715137990186674,63
START,1715137990187936,27
START,1715137990188715,13
START,1715137991193060,70
START,1715137992197737,67
START,1715137992198936,8
START,1715137992199695,6
START,1715137993203456,30
START,1715137993204391,13
START,1715137994208222,62
START,1715137995212518,53
START,1715137996217426,65
START,1715137997221211,29
START,1715137997222206,16
START,1715137997223194,13
START,1715137998227067,54
START,1715137999231545,63
START,1715137999232920,14
START,1715138000237107,54
START,1715138000237955,10
START,1715138000238861,20
START,1715138001242772,33
START,1715138001243549,5
START,1715138001244295,6
START,1715138001245056,13
START,1715138002254281,35
START,1715138003258616,43
START,1715138003259495,6
START,1715138003260496,26
START,1715138004264511,33
START,1715138004265559,6
START,1715138004266255,5
START,1715138004266893,8
START,1715138004267536,5
START,1715138004268134,6
START,1715138005272913,54
START,1715138006277093,53
START,1715138006277982,7
START,1715138007281775,62
START,1715138008286120,51
START,1715138008287219,22
START,1715138008288355,12
START,1715138009292056,33
START,1715138010296399,66
START,1715138011301686,63
START,1715138012306066,49
START,1715138013309570,35
START,1715138013310346,7
START,1715138013311029,13
START,1715138013311897,20
START,1715138013312768,6
START,1715138013313561,9
START,1715138013314223,11
START,1715138013314907,9
START,1715138013315856,23
START,1715138013316632,10
START,1715138014320204,54
START,1715138015323726,45
START,1715138015324531,8
START,1715138015325553,23
START,1715138015326487,11
START,1715138015327350,15
START,1715138015328195,14
START,1715138016331358,19
START,1715138017335194,27
START,1715138018340023,49
START,1715138018340943,6
START,1715138018341743,8
START,1715138018342695,24
START,1715138018343688,19
START,1715138019347306,58
START,1715138020353198,26
START,1715138021358792,63
START,1715138021359877,11
START,1715138021361094,21
START,1715138021362151,15
START,1715138021363025,25
START,1715138021363974,17
START,1715138022368316,70
START,1715138022369273,7
START,1715138022370447,17
START,1715138023374922,59
START,1715138023376646,24
START,1715138023377608,15
START,1715138024381898,53
START,1715138024382819,8
START,1715138024383753,23
START,1715138024384675,21
START,1715138024385608,29
START,1715138024386455,18
START,1715138024387305,17
START,1715138025410421,75
START,1715138026415323,59
START,1715138026416633,25
START,1715138026417559,13
START,1715138026418361,22
START,1715138026419186,14
START,1715138027423480,52
START,1715138028428121,52
START,1715138029432692,52
START,1715138030436925,57
START,1715138031439416,12
START,1715138032443940,56
START,1715138033448364,47
START,1715138034452562,48
START,1715138035457334,64
START,1715138035458643,30
START,1715138035459443,6
START,1715138035460207,6
START,1715138035461209,32
START,1715138035462278,14
START,1715138036466761,52
START,1715138036467678,8
START,1715138036468864,16
START,1715138037473229,56
START,1715138038477496,64
START,1715138039483038,45
START,1715138039484156,9
START,1715138039485006,16
START,1715138039485742,14
START,1715138040490159,61
START,1715138041493704,54
START,1715138042497793,48
START,1715138042498607,6
START,1715138042499659,23
START,1715138042500604,14
START,1715138043504647,44
START,1715138043506165,33
START,1715138044510582,50
START,1715138045515109,50
START,1715138045516464,17
START,1715138046520814,62
START,1715138046521856,9
START,1715138046522595,7
START,1715138046523586,32
START,1715138046524698,12
START,1715138047529824,52
START,1715138047531170,21
START,1715138048535434,53
START,1715138049539625,50
START,1715138049540695,28
START,1715138049541856,14
START,1715138049542710,26
START,1715138050547173,72
START,1715138050548659,18
START,1715138050549535,11
START,1715138050550406,26
START,1715138050551236,10
START,1715138051556470,53
START,1715138052562082,27
START,1715138052563481,24
START,1715138053567617,57
START,1715138053568587,9
START,1715138054571243,14
START,1715138055576311,51
START,1715138055577360,8
START,1715138056581344,53
START,1715138057585022,47
START,1715138058589929,43
START,1715138059594563,54
START,1715138059595769,23
START,1715138060600099,60
START,1715138061604776,41
START,1715138061605664,6
START,1715138062609733,22
START,1715138062610459,6
START,1715138063614497,60
START,1715138063615407,6
START,1715138063616453,26
START,1715138063617444,16
START,1715138064620958,30
START,1715138065625203,57
START,1715138066629868,57
START,1715138067634439,59
START,1715138068639140,58
START,1715138069644132,56
START,1715138070648369,49
START,1715138071652746,53
START,1715138071654157,28
START,1715138072658866,46
START,1715138073663171,28
START,1715138074666942,54
START,1715138075670136,46
START,1715138075671105,9
START,1715138076675041,52
START,1715138077679454,66
START,1715138077680947,6
START,1715138078685313,60
START,1715138078686646,14
START,1715138078688026,6
START,1715138078688703,6
START,1715138079691819,40
START,1715138080696284,65
START,1715138080697701,9
START,1715138081701601,32
START,1715138081702938,28
START,1715138081703878,12
START,1715138081704600,12
START,1715138081705248,9
START,1715138082708470,22
START,1715138083712442,33
START,1715138083713520,11
START,1715138083714279,5
START,1715138084718961,52
START,1715138084719996,6
START,1715138085724239,60
START,1715138085725946,20
START,1715138086730285,57
START,1715138086731105,6
START,1715138087735693,58
START,1715138088740073,44
START,1715138088740863,5
START,1715138088741972,27
START,1715138088742896,26
START,1715138089745814,26
START,1715138090749828,54
START,1715138091754547,59
START,1715138092758930,52
START,1715138093763493,55
START,1715138093764622,30
START,1715138093765686,14
START,1715138094768446,26
START,1715138095772782,57
START,1715138095773937,33
START,1715138096778719,54
START,1715138096779620,10
START,1715138097784369,55
START,1715138097785682,25
START,1715138097787965,13
START,1715138098792942,62
START,1715138099795175,12
START,1715138099795658,5
START,1715138099796156,6
START,1715138099796615,8
START,1715138099797055,7
START,1715138099797489,6
START,1715138100802262,50
START,1715138100803440,19
START,1715138100804340,14
START,1715138101808727,49
START,1715138101809655,12
START,1715138101810891,26
START,1715138101811775,15
START,1715138102816612,67
START,1715138103821498,63
START,1715138104824362,11
START,1715138104824807,10
START,1715138104825282,5
START,1715138104825717,4
START,1715138104826190,6
START,1715138105830127,58
START,1715138105831257,7
START,1715138105832459,18
START,1715138105833397,20
START,1715138105834289,18
START,1715138105835151,13
START,1715138105836172,13
START,1715138106840736,69
START,1715138107845228,49
START,1715138107846107,6
START,1715138108850721,86
START,1715138109854259,16
START,1715138110858182,47
START,1715138111862490,46
START,1715138111863315,7
START,1715138112867460,51
START,1715138113871959,75
START,1715138113873370,25
START,1715138113874308,17
START,1715138113875187,10
START,1715138114877824,12
START,1715138114878351,7
START,1715138115882229,44
START,1715138115883083,6
START,1715138116887065,62
START,1715138116888442,20
START,1715138116889338,6
START,1715138117893233,33
START,1715138118900669,54
START,1715138119903450,18
START,1715138119904130,9
START,1715138120908243,41
START,1715138121912794,38
START,1715138122917719,60
START,1715138123921985,75
START,1715138123924012,11
START,1715138123925531,11
START,1715138123926736,7
START,1715138124930544,33
START,1715138124931975,9
START,1715138124933199,9
START,1715138125937186,58
START,1715138125938381,8
START,1715138125939365,7
START,1715138125940080,6
START,1715138126946179,40
START,1715138127950850,46
START,1715138128956570,61
START,1715138129959909,25
START,1715138130964381,56
START,1715138131972730,45
START,1715138132977628,61
START,1715138133982409,61
START,1715138134986670,53
START,1715138134988169,10
START,1715138134989033,7
START,1715138135994023,64
START,1715138136999245,84
START,1715138137000580,12
START,1715138138006106,62
START,1715138139011492,65
START,1715138140018010,62
START,1715138141023893,72
START,1715138142028646,49
START,1715138143032241,47
START,1715138144036925,53
START,1715138144037889,8
START,1715138144038722,7
START,1715138144039819,30
START,1715138144040780,19
START,1715138144041663,14
START,1715138145046290,52
START,1715138146050411,39
START,1715138147053353,23
START,1715138148057501,37
START,1715138148058408,5
START,1715138148059156,7
START,1715138149062773,30
START,1715138149064002,10
START,1715138149065019,20
START,1715138149065693,12
START,1715138150069313,38
START,1715138151073301,36
START,1715138151074492,10
START,1715138152083776,46
START,1715138153088068,51
START,1715138153089013,8
START,1715138153090271,31
START,1715138153091181,16
START,1715138153092046,24
START,1715138153093078,14
START,1715138153094091,19
START,1715138154098642,60
START,1715138154099628,6
START,1715138154100423,7
START,1715138154101816,23
START,1715138155105865,62
START,1715138155106826,8
START,1715138156109979,25
START,1715138157113172,23
START,1715138158116177,23
START,1715138158116933,10
START,1715138158117584,11
START,1715138158118228,9
START,1715138158118899,10
START,1715138159121523,14
START,1715138160124845,20
START,1715138161127993,30
START,1715138161128775,9
START,1715138162136218,17
START,1715138162136819,8
START,1715138163139732,24
START,1715138163140430,14
START,1715138164142923,26
START,1715138165146024,23
START,1715138166149248,38
START,1715138167152559,37
START,1715138167153370,10
START,1715138168156413,24
START,1715138168157307,11
START,1715138168158029,17
START,1715138168158660,6
START,1715138168159307,14
START,1715138168160005,12
START,1715138168160790,5
START,1715138168161425,12
START,1715138168162181,7
START,1715138169164883,23
START,1715138169165631,11
START,1715138170168609,20
START,1715138170169411,15
START,1715138171173080,37
START,1715138172175661,13
START,1715138173178086,16
START,1715138174181257,20
START,1715138174181892,14
START,1715138174182599,10
START,1715138175185677,25
START,1715138176188818,15
START,1715138176189448,8
START,1715138176190023,19
START,1715138177199034,60
START,1715138177200672,7
START,1715138178204720,56
START,1715138178205777,7
START,1715138178207191,9
START,1715138179212489,60
START,1715138179213583,8
START,1715138180216876,33
START,1715138180218127,9
START,1715138180219495,11
START,1715138181222815,35
START,1715138181224085,18
START,1715138182226471,46
START,1715138183232131,52
START,1715138184234516,22
START,1715138184235393,5
START,1715138185239404,57
START,1715138186243498,34
START,1715138187246638,61
START,1715138187247879,12
START,1715138188250682,24
START,1715138189253579,55
START,1715138189255438,13
START,1715138190258379,17
START,1715138190258949,10
START,1715138190259544,5
START,1715138191264877,46
START,1715138191266543,7
START,1715138192272050,60
START,1715138193277378,46
START,1715138193279306,11
START,1715138194281878,28
START,1715138194283195,11
START,1715138194284651,10
START,1715138194286151,11
START,1715138195290673,100
START,1715138195292407,10
START,1715138195293804,10
START,1715138195295665,11
START,1715138196300336,58
START,1715138197304256,45
START,1715138197305970,11
START,1715138198311659,37
START,1715138198312954,10
START,1715138199316015,25
START,1715138200319661,58
START,1715138201322911,48
START,1715138201325538,15
START,1715138201326744,7
START,1715138201327483,6
START,1715138201328733,7
START,1715138202332508,31
START,1715138203335337,20
START,1715138204338744,58
START,1715138205341589,23
START,1715138205342198,5
START,1715138205342793,6
START,1715138206345464,24
START,1715138207348563,32
START,1715138207349710,10
START,1715138208353265,32
START,1715138208354533,10
START,1715138208355615,11
START,1715138208356743,9
START,1715138209360761,32
START,1715138210364691,27
START,1715138211368122,24
START,1715138211368743,4
START,1715138212373699,58
START,1715138213377531,23
START,1715138213378143,5
START,1715138213378982,5
START,1715138214381835,27
START,1715138215385112,24
START,1715138215385893,7
START,1715138216392021,65
START,1715138216395186,22
START,1715138216399642,14
START,1715138216404486,43
START,1715138217411323,42
START,1715138218414904,47
START,1715138218415756,7
START,1715138219423200,63
START,1715138219424422,5
START,1715138220433168,49
START,1715138221439505,81
START,1715138221441451,12
START,1715138222446884,61
START,1715138223454513,57
START,1715138224459041,189
START,1715138224463289,11
START,1715138224464592,10
START,1715138224466456,12
START,1715138225471278,63
START,1715138225472809,12
START,1715138226477040,42
START,1715138226478187,7
START,1715138226479138,7
START,1715138227483220,69
START,1715138228487764,62
START,1715138228489216,13
START,1715138229493056,48
START,1715138229494034,6
START,1715138229494739,4
START,1715138229495400,5
START,1715138230498835,56
START,1715138231503843,54
START,1715138232506592,23
START,1715138233510140,50
START,1715138234514476,104
START,1715138235519567,74
START,1715138236524350,63
START,1715138236525773,12
START,1715138236527003,9
START,1715138237530494,35
START,1715138237531275,6
START,1715138238534186,25
START,1715138238535081,5
START,1715138238535741,6
START,1715138239539293,35
START,1715138240544058,19
START,1715138241548160,64
START,1715138242553097,71
START,1715138242555022,18
START,1715138242556587,10
START,1715138243562018,54
START,1715138244563980,18
START,1715138244564547,4
START,1715138244565052,5
START,1715138245570101,57
START,1715138245571472,9
START,1715138246575232,40
START,1715138246575975,8
START,1715138246576587,6
START,1715138247580298,45
START,1715138247582221,14
START,1715138248586266,58
START,1715138249591653,70
START,1715138250596498,54
START,1715138250597978,11
START,1715138250599227,10
START,1715138250600412,12
START,1715138250601310,8
START,1715138251604130,20
START,1715138252608389,55
START,1715138252609713,9
START,1715138252610997,9
START,1715138253616537,71
START,1715138254621432,60
START,1715138254622759,11
START,1715138255626437,32
START,1715138256630074,67
START,1715138257634489,60
START,1715138257636464,17
START,1715138258641531,61
START,1715138258642958,10
START,1715138258644265,10
START,1715138258645445,21
START,1715138259650074,56
START,1715138259651530,10
START,1715138259652728,9
START,1715138260657458,57
START,1715138261662414,57
START,1715138262667764,41
START,1715138262669182,11
START,1715138263676289,72
START,1715138263677990,17
START,1715138263680013,14
START,1715138264690697,62
START,1715138265694147,215
START,1715138266698766,60
START,1715138267703384,57
START,1715138268707993,55
START,1715138269721530,30
START,1715138269722587,20
START,1715138269723491,15
START,1715138270732176,76
START,1715138271736747,63
START,1715138271738166,7
START,1715138271738855,6
START,1715138272743032,64
START,1715138273747481,53
START,1715138274756801,34
START,1715138275760044,54
START,1715138276764257,314
START,1715138276766112,24
TOTAL,1715137784143758,7
TOTAL,1715137784147306,1370
TOTAL,1715137784148734,4
TOTAL,1715137784148741,246
TOTAL,1715137784149012,1005450
TOTAL,1715137785154517,38
TOTAL,1715137785154942,731
TOTAL,1715137785155689,27
TOTAL,1715137785155731,775
TOTAL,1715137785156516,1004488
TOTAL,1715137786161016,46
TOTAL,1715137786161354,997
TOTAL,1715137786162359,29
TOTAL,1715137786162414,278
TOTAL,1715137786162699,1003613
TOTAL,1715137787166327,55
TOTAL,1715137787166621,681
TOTAL,1715137787167321,6
TOTAL,1715137787167565,839
TOTAL,1715137787168412,29
TOTAL,1715137787168456,305
TOTAL,1715137787168764,1005665
TOTAL,1715137788174433,34
TOTAL,1715137788174491,248
TOTAL,1715137788174743,1004380
TOTAL,1715137789179145,50
TOTAL,1715137789179244,207
TOTAL,1715137789179457,1003888
TOTAL,1715137790183355,73
TOTAL,1715137790183718,1133
TOTAL,1715137790184859,18
TOTAL,1715137790185251,687
TOTAL,1715137790185941,19
TOTAL,1715137790186289,629
TOTAL,1715137790186922,14
TOTAL,1715137790187251,687
TOTAL,1715137790187963,22
TOTAL,1715137790187994,299
TOTAL,1715137790188295,1005232
TOTAL,1715137791193531,37
TOTAL,1715137791194006,733
TOTAL,1715137791194742,13
TOTAL,1715137791194763,284
TOTAL,1715137791195050,1004966
TOTAL,1715137792200030,61
TOTAL,1715137792200771,836
TOTAL,1715137792201615,6
TOTAL,1715137792201628,175
TOTAL,1715137792201813,1004007
TOTAL,1715137793205832,54
TOTAL,1715137793205918,180
TOTAL,1715137793206102,1004134
TOTAL,1715137794210246,60
TOTAL,1715137794210342,188
TOTAL,1715137794210534,1004990
TOTAL,1715137795215537,66
TOTAL,1715137795215915,582
TOTAL,1715137795216502,6
TOTAL,1715137795216517,220
TOTAL,1715137795216741,1004383
TOTAL,1715137796221137,60
TOTAL,1715137796221236,317
TOTAL,1715137796221559,1003940
TOTAL,1715137797225509,51
TOTAL,1715137797225591,181
TOTAL,1715137797225829,1007504
TOTAL,1715137798233340,26
TOTAL,1715137798236050,529
TOTAL,1715137798236586,17
TOTAL,1715137798236885,468
TOTAL,1715137798237356,7
TOTAL,1715137798237573,482
TOTAL,1715137798238056,8
TOTAL,1715137798238251,500
TOTAL,1715137798238753,11
TOTAL,1715137798239064,492
TOTAL,1715137798239559,15
TOTAL,1715137798239579,226
TOTAL,1715137798239809,1002620
TOTAL,1715137799242426,15
TOTAL,1715137799242456,215
TOTAL,1715137799242672,1004128
TOTAL,1715137800246813,56
TOTAL,1715137800246908,337
TOTAL,1715137800247278,1003606
TOTAL,1715137801250899,40
TOTAL,1715137801251265,476
TOTAL,1715137801251747,5
TOTAL,1715137801251758,172
TOTAL,1715137801251935,1004214
TOTAL,1715137802256160,52
TOTAL,1715137802256577,1090
TOTAL,1715137802257674,22
TOTAL,1715137802257708,260
TOTAL,1715137802257970,1004325
TOTAL,1715137803262304,58
TOTAL,1715137803262586,1804
TOTAL,1715137803264397,24
TOTAL,1715137803264440,269
TOTAL,1715137803264714,1003562
TOTAL,1715137804268284,39
TOTAL,1715137804268565,515
TOTAL,1715137804269084,8
TOTAL,1715137804269395,729
TOTAL,1715137804270130,21
TOTAL,1715137804270469,647
TOTAL,1715137804271120,12
TOTAL,1715137804271138,279
TOTAL,1715137804271421,1002431
TOTAL,1715137805273849,13
TOTAL,1715137805273870,133
TOTAL,1715137805274004,1004403
TOTAL,1715137806278417,65
TOTAL,1715137806278516,218
TOTAL,1715137806278739,1004130
TOTAL,1715137807282879,46
TOTAL,1715137807282959,189
TOTAL,1715137807283154,1004412
TOTAL,1715137808287578,58
TOTAL,1715137808287678,323
TOTAL,1715137808288008,1003483
TOTAL,1715137809291502,60
TOTAL,1715137809291595,195
TOTAL,1715137809291795,1004032
TOTAL,1715137810295839,58
TOTAL,1715137810296366,1017
TOTAL,1715137810297391,26
TOTAL,1715137810297686,574
TOTAL,1715137810298263,13
TOTAL,1715137810298570,579
TOTAL,1715137810299151,16
TOTAL,1715137810299173,234
TOTAL,1715137810299410,1003808
TOTAL,1715137811303229,47
TOTAL,1715137811303534,567
TOTAL,1715137811304105,5
TOTAL,1715137811304312,727
TOTAL,1715137811305046,16
TOTAL,1715137811305427,707
TOTAL,1715137811306139,16
TOTAL,1715137811306518,596
TOTAL,1715137811307116,12
TOTAL,1715137811307399,707
TOTAL,1715137811308108,19
TOTAL,1715137811308471,702
TOTAL,1715137811309175,14
TOTAL,1715137811309548,659
TOTAL,1715137811310211,17
TOTAL,1715137811310235,228
TOTAL,1715137811310466,1004705
TOTAL,1715137812315180,38
TOTAL,1715137812315256,188
TOTAL,1715137812315448,1004871
TOTAL,1715137813320329,42
TOTAL,1715137813320621,495
TOTAL,1715137813321119,5
TOTAL,1715137813321340,527
TOTAL,1715137813321869,6
TOTAL,1715137813321902,517
TOTAL,1715137813322425,1004076
TOTAL,1715137814326511,143
TOTAL,1715137814326914,618
TOTAL,1715137814327536,13
TOTAL,1715137814327554,466
TOTAL,1715137814328026,1004245
TOTAL,1715137815332280,57
TOTAL,1715137815332585,549
TOTAL,1715137815333137,9
TOTAL,1715137815333154,520
TOTAL,1715137815333680,1004691
TOTAL,1715137816338381,53
TOTAL,1715137816338469,196
TOTAL,1715137816338689,1004124
